"BehaviorSpace results (NetLogo 6.0.2)"
"COMPOTE.nlogo"
"experiment-dynDesease"
"06/13/2018 17:02:07:712 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","i-nb_managers","i-Svar1","i-radiusInfestMax","i-alpha","i-betap","i-Svar2","i-rProd","i-file_number","i-file_name","i-tpsExtermination","i-Svar3","i-Iinit","[step]","pct_infected_tot","pct_var1","pct_var2"
"1042","0","0.5","8","1","0.5","0.1","0.25","4","""polygon_gem10_rep""","150","0.9","0.005","450","0.4772","0.2809","0.044"
"1043","0","0.5","16","1","0.5","0.1","0.25","4","""polygon_gem10_rep""","150","0.9","0.005","450","0.0775","0.0059","0.0037"
"1031","0","0.5","16","1","0.5","0.1","0.25","2","""polygon_gem10_rep""","150","0.9","0.005","450","0.8929","0.486","0.1318"
"1046","0","0.5","2","1","0.5","0.1","0.25","5","""polygon_gem10_rep""","150","0.9","0.005","450","0.0416","0","0"
"1045","0","0.5","1","1","0.5","0.1","0.25","5","""polygon_gem10_rep""","150","0.9","0.005","450","1.0E-4","0","0"
"1047","0","0.5","4","1","0.5","0.1","0.25","5","""polygon_gem10_rep""","150","0.9","0.005","450","0.1806","0.0024","0.0174"
"1048","0","0.5","8","1","0.5","0.1","0.25","5","""polygon_gem10_rep""","150","0.9","0.005","450","0.0957","0.0882","0.0075"
"1014","0","0.5","32","1","0.5","0.1","0.25","9","""random_rep""","150","0.9","0.005","450","0.9896","0.3274","0.323"
"1051","0","0.5","1","1","0.5","0.1","0.25","6","""polygon_gem10_rep""","150","0.9","0.005","450","1.0E-4","0","0"
"1049","0","0.5","16","1","0.5","0.1","0.25","5","""polygon_gem10_rep""","150","0.9","0.005","450","0.8708","0.3341","0.1804"
"1052","0","0.5","2","1","0.5","0.1","0.25","6","""polygon_gem10_rep""","150","0.9","0.005","450","0.0162","0.0155","0"
"1053","0","0.5","4","1","0.5","0.1","0.25","6","""polygon_gem10_rep""","150","0.9","0.005","450","0.0662","0.065","0.0011"
"1054","0","0.5","8","1","0.5","0.1","0.25","6","""polygon_gem10_rep""","150","0.9","0.005","450","0.3538","0.0936","0.0335"
"1055","0","0.5","16","1","0.5","0.1","0.25","6","""polygon_gem10_rep""","150","0.9","0.005","450","0.9002","0.2953","0.1949"
"1032","0","0.5","32","1","0.5","0.1","0.25","2","""polygon_gem10_rep""","150","0.9","0.005","450","0.9865","0.511","0.2003"
"1008","0","0.5","32","1","0.5","0.1","0.25","8","""random_rep""","150","0.9","0.005","450","0.9993","0.3352","0.3272"
"1057","0","0.5","1","1","0.5","0.1","0.25","7","""polygon_gem10_rep""","150","0.9","0.005","450","1.0E-4","0","0"
"1058","0","0.5","2","1","0.5","0.1","0.25","7","""polygon_gem10_rep""","150","0.9","0.005","450","0.0222","0","7.0E-4"
"1044","0","0.5","32","1","0.5","0.1","0.25","4","""polygon_gem10_rep""","150","0.9","0.005","450","0.9208","0.4071","0.1614"
"1059","0","0.5","4","1","0.5","0.1","0.25","7","""polygon_gem10_rep""","150","0.9","0.005","450","0.1646","0.0784","0.0019"
"1060","0","0.5","8","1","0.5","0.1","0.25","7","""polygon_gem10_rep""","150","0.9","0.005","450","0.0272","0.0206","0.0031"
"1064","0","0.5","2","1","0.5","0.1","0.25","8","""polygon_gem10_rep""","150","0.9","0.005","450","3.0E-4","0","3.0E-4"
"1063","0","0.5","1","1","0.5","0.1","0.25","8","""polygon_gem10_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1065","0","0.5","4","1","0.5","0.1","0.25","8","""polygon_gem10_rep""","150","0.9","0.005","450","2.0E-4","0","2.0E-4"
"1066","0","0.5","8","1","0.5","0.1","0.25","8","""polygon_gem10_rep""","150","0.9","0.005","450","0.114","0.04","0.0061"
"1061","0","0.5","16","1","0.5","0.1","0.25","7","""polygon_gem10_rep""","150","0.9","0.005","450","0.7534","0.2396","0.2109"
"1067","0","0.5","16","1","0.5","0.1","0.25","8","""polygon_gem10_rep""","150","0.9","0.005","450","0.7179","0.3538","0.1193"
"1069","0","0.5","1","1","0.5","0.1","0.25","9","""polygon_gem10_rep""","150","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1070","0","0.5","2","1","0.5","0.1","0.25","9","""polygon_gem10_rep""","150","0.9","0.005","450","0.0201","0","0"
"1071","0","0.5","4","1","0.5","0.1","0.25","9","""polygon_gem10_rep""","150","0.9","0.005","450","6.0E-4","0","6.0E-4"
"1072","0","0.5","8","1","0.5","0.1","0.25","9","""polygon_gem10_rep""","150","0.9","0.005","450","8.0E-4","0","8.0E-4"
"1038","0","0.5","32","1","0.5","0.1","0.25","3","""polygon_gem10_rep""","150","0.9","0.005","450","0.9987","0.5166","0.1377"
"1075","0","0.5","1","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1026","0","0.5","32","1","0.5","0.1","0.25","1","""polygon_gem10_rep""","150","0.9","0.005","450","0.9703","0.4375","0.1565"
"1076","0","0.5","2","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","150","0.9","0.005","450","0.0299","0.0107","0"
"1077","0","0.5","4","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","150","0.9","0.005","450","0.0921","0.0748","0"
"1078","0","0.5","8","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","150","0.9","0.005","450","0.4009","0.2264","0.0471"
"1073","0","0.5","16","1","0.5","0.1","0.25","9","""polygon_gem10_rep""","150","0.9","0.005","450","0.7269","0.3831","0.1805"
"1081","0","0.5","1","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1082","0","0.5","2","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","150","0.9","0.005","450","0.0152","2.0E-4","0.0023"
"1083","0","0.5","4","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","150","0.9","0.005","450","0.085","0.0318","0.0089"
"1084","0","0.5","8","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","150","0.9","0.005","450","0.3813","0.1351","0.0954"
"1050","0","0.5","32","1","0.5","0.1","0.25","5","""polygon_gem10_rep""","150","0.9","0.005","450","0.9971","0.3703","0.2696"
"1079","0","0.5","16","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","150","0.9","0.005","450","0.8718","0.434","0.185"
"1056","0","0.5","32","1","0.5","0.1","0.25","6","""polygon_gem10_rep""","150","0.9","0.005","450","0.9934","0.312","0.2714"
"1087","0","0.5","1","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","150","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1088","0","0.5","2","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","150","0.9","0.005","450","0.0082","0.007","0.0012"
"1089","0","0.5","4","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","150","0.9","0.005","450","3.0E-4","0","3.0E-4"
"1090","0","0.5","8","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","150","0.9","0.005","450","0.3645","0.1336","0.0816"
"1085","0","0.5","16","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","150","0.9","0.005","450","0.9649","0.3457","0.29"
"1062","0","0.5","32","1","0.5","0.1","0.25","7","""polygon_gem10_rep""","150","0.9","0.005","450","0.9757","0.3183","0.3545"
"1093","0","0.5","1","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","150","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1094","0","0.5","2","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","150","0.9","0.005","450","0.0248","0.0089","6.0E-4"
"1095","0","0.5","4","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","150","0.9","0.005","450","3.0E-4","0","3.0E-4"
"1096","0","0.5","8","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","150","0.9","0.005","450","0.2737","0.0722","0.072"
"1097","0","0.5","16","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","150","0.9","0.005","450","0.9098","0.2842","0.2643"
"1091","0","0.5","16","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","150","0.9","0.005","450","0.9712","0.3441","0.3032"
"1099","0","0.5","1","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","150","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1101","0","0.5","4","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","150","0.9","0.005","450","0.0581","0.0313","0.001"
"1100","0","0.5","2","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","150","0.9","0.005","450","0.0229","0.0083","0"
"1074","0","0.5","32","1","0.5","0.1","0.25","9","""polygon_gem10_rep""","150","0.9","0.005","450","0.9248","0.44","0.3213"
"1102","0","0.5","8","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","150","0.9","0.005","450","0.2817","0.1446","0.0204"
"1105","0","0.5","1","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","150","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1106","0","0.5","2","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","150","0.9","0.005","450","0.0082","0.0081","1.0E-4"
"1107","0","0.5","4","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","150","0.9","0.005","450","0.1339","0.0285","0.018"
"1108","0","0.5","8","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","150","0.9","0.005","450","0.2213","0.0577","0.0722"
"1092","0","0.5","32","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","150","0.9","0.005","450","0.7641","0.285","0.1712"
"1103","0","0.5","16","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","150","0.9","0.005","450","0.812","0.3378","0.1791"
"1111","0","0.5","1","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","150","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1112","0","0.5","2","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","150","0.9","0.005","450","0.0354","0.0032","0"
"1113","0","0.5","4","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","150","0.9","0.005","450","0.0031","0.0018","7.0E-4"
"1080","0","0.5","32","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","150","0.9","0.005","450","0.9421","0.4384","0.2509"
"1114","0","0.5","8","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","150","0.9","0.005","450","0.1866","0.0708","0.0262"
"1068","0","0.5","32","1","0.5","0.1","0.25","8","""polygon_gem10_rep""","150","0.9","0.005","450","0.9876","0.3758","0.269"
"1117","0","0.5","1","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1109","0","0.5","16","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","150","0.9","0.005","450","0.9693","0.3425","0.2744"
"1119","0","0.5","4","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","150","0.9","0.005","450","7.0E-4","0","5.0E-4"
"1118","0","0.5","2","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","150","0.9","0.005","450","2.0E-4","0","2.0E-4"
"1086","0","0.5","32","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","150","0.9","0.005","450","0.9891","0.3457","0.3142"
"1120","0","0.5","8","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","150","0.9","0.005","450","0.4662","0.1693","0.1276"
"1123","0","0.5","1","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","150","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1098","0","0.5","32","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","150","0.9","0.005","450","0.9967","0.2975","0.3296"
"1124","0","0.5","2","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","150","0.9","0.005","450","0.0099","0.0029","0.0027"
"1121","0","0.5","16","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","150","0.9","0.005","450","0.3462","0.1337","0.0666"
"1125","0","0.5","4","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","150","0.9","0.005","450","0.0018","0","6.0E-4"
"1115","0","0.5","16","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","150","0.9","0.005","450","0.7123","0.2476","0.199"
"1110","0","0.5","32","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","150","0.9","0.005","450","0.726","0.2853","0.111"
"1126","0","0.5","8","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","150","0.9","0.005","450","0.2645","0.1365","0.0459"
"1129","0","0.5","1","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1131","0","0.5","4","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","150","0.9","0.005","450","0.1224","0.0411","0.0174"
"1130","0","0.5","2","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","150","0.9","0.005","450","0.0301","0.0036","0.0015"
"1132","0","0.5","8","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","150","0.9","0.005","450","0.1681","0.0724","0.0512"
"1135","0","0.5","1","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","150","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1136","0","0.5","2","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","150","0.9","0.005","450","3.0E-4","0","3.0E-4"
"1137","0","0.5","4","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","150","0.9","0.005","450","0.0354","0.019","0.0067"
"1138","0","0.5","8","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","150","0.9","0.005","450","0.014","0.01","0.0038"
"1133","0","0.5","16","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","150","0.9","0.005","450","0.7671","0.3083","0.1622"
"1104","0","0.5","32","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","150","0.9","0.005","450","0.9572","0.37","0.2727"
"1141","0","0.5","1","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","150","0.9","0.005","450","1.0E-4","0","0"
"1142","0","0.5","2","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","150","0.9","0.005","450","0.0191","0.0092","0.0019"
"1127","0","0.5","16","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","150","0.9","0.005","450","0.9299","0.3692","0.2513"
"1143","0","0.5","4","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","150","0.9","0.005","450","0.0939","0.0429","0.0218"
"1144","0","0.5","8","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","150","0.9","0.005","450","0.2406","0.0713","0.0752"
"1139","0","0.5","16","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","150","0.9","0.005","450","0.9679","0.314","0.3151"
"1147","0","0.5","1","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1148","0","0.5","2","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","150","0.9","0.005","450","0.0273","0.0114","0.0023"
"1149","0","0.5","4","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","150","0.9","0.005","450","0.058","0.0253","0.0121"
"1145","0","0.5","16","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","150","0.9","0.005","450","0.9687","0.3363","0.3061"
"1150","0","0.5","8","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","150","0.9","0.005","450","0.2251","0.0953","0.0542"
"1151","0","0.5","16","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","150","0.9","0.005","450","0.8092","0.2827","0.2299"
"1122","0","0.5","32","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","150","0.9","0.005","450","0.9787","0.3132","0.3313"
"1153","0","0.5","1","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","150","0.9","0.005","450","1.0E-4","0","0"
"1154","0","0.5","2","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","150","0.9","0.005","450","0.0115","0.0081","8.0E-4"
"1155","0","0.5","4","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","150","0.9","0.005","450","0.0608","0.027","0.015"
"1128","0","0.5","32","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","150","0.9","0.005","450","0.9932","0.3744","0.3082"
"1156","0","0.5","8","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","150","0.9","0.005","450","0.384","0.1348","0.1001"
"1159","0","0.5","1","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1160","0","0.5","2","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","150","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1161","0","0.5","4","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","150","0.9","0.005","450","0.0989","0.0327","0.027"
"1157","0","0.5","16","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","150","0.9","0.005","450","0.5706","0.2134","0.1481"
"1162","0","0.5","8","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","150","0.9","0.005","450","0.3398","0.1178","0.1006"
"1134","0","0.5","32","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","150","0.9","0.005","450","0.9939","0.3741","0.2787"
"1165","0","0.5","1","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1166","0","0.5","2","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","150","0.9","0.005","450","0.0167","0.0074","0.0013"
"1163","0","0.5","16","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","150","0.9","0.005","450","0.5748","0.2088","0.1479"
"1167","0","0.5","4","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","150","0.9","0.005","450","0.1012","0.041","0.0196"
"1140","0","0.5","32","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","150","0.9","0.005","450","0.9987","0.3147","0.3434"
"1168","0","0.5","8","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","150","0.9","0.005","450","0.3783","0.1238","0.1066"
"1116","0","0.5","32","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","150","0.9","0.005","450","0.9956","0.3195","0.3415"
"1171","0","0.5","1","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1173","0","0.5","4","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","150","0.9","0.005","450","0.0509","0.0228","0.0135"
"1172","0","0.5","2","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","150","0.9","0.005","450","0.0124","0.0066","0.0012"
"1174","0","0.5","8","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","150","0.9","0.005","450","0.2638","0.0948","0.0635"
"1169","0","0.5","16","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","150","0.9","0.005","450","0.9046","0.3142","0.2672"
"1177","0","0.5","1","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1178","0","0.5","2","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","150","0.9","0.005","450","0.0165","0.0054","0.0027"
"1179","0","0.5","4","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","150","0.9","0.005","450","0.038","0.0119","0.0036"
"1175","0","0.5","16","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","150","0.9","0.005","450","0.8907","0.3074","0.2619"
"1180","0","0.5","8","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","150","0.9","0.005","450","0.3031","0.1025","0.0837"
"1170","0","0.5","32","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","150","0.9","0.005","450","0.8212","0.3066","0.1902"
"1183","0","0.5","1","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","150","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1152","0","0.5","32","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","150","0.9","0.005","450","0.9898","0.3377","0.319"
"1184","0","0.5","2","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","150","0.9","0.005","450","0.0072","0.0037","0.0012"
"1181","0","0.5","16","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","150","0.9","0.005","450","0.7807","0.2678","0.2233"
"1185","0","0.5","4","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","150","0.9","0.005","450","0.0441","0.0147","0.0084"
"1186","0","0.5","8","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","150","0.9","0.005","450","0.1966","0.061","0.0431"
"1189","0","0.5","1","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","150","0.9","0.005","450","1.0E-4","0","0"
"1164","0","0.5","32","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","150","0.9","0.005","450","0.9223","0.3238","0.2685"
"1190","0","0.5","2","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","150","0.9","0.005","450","0.0095","0.0065","0.001"
"1191","0","0.5","4","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","150","0.9","0.005","450","0.0097","0.0027","0.0037"
"1192","0","0.5","8","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","150","0.9","0.005","450","0.1466","0.0497","0.0392"
"1146","0","0.5","32","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","150","0.9","0.005","450","0.9995","0.3402","0.3316"
"1158","0","0.5","32","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","150","0.9","0.005","450","0.999","0.3345","0.3314"
"1196","0","0.5","2","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","150","0.9","0.005","450","0.0142","0.0027","0.0028"
"1195","0","0.5","1","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","150","0.9","0.005","450","1.0E-4","0","0"
"1187","0","0.5","16","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","150","0.9","0.005","450","0.6251","0.2193","0.17"
"1197","0","0.5","4","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","150","0.9","0.005","450","0.0792","0.0264","0.022"
"1198","0","0.5","8","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","150","0.9","0.005","450","0.5299","0.1781","0.1408"
"1176","0","0.5","32","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","150","0.9","0.005","450","0.9296","0.3262","0.2666"
"1202","0","0.5","2","1","0.5","0.1","0.25","1","""random_rep""","180","0.9","0.005","450","0.0087","0.0038","0.0017"
"1201","0","0.5","1","1","0.5","0.1","0.25","1","""random_rep""","180","0.9","0.005","450","1.0E-4","0","0"
"1203","0","0.5","4","1","0.5","0.1","0.25","1","""random_rep""","180","0.9","0.005","450","0.0788","0.0282","0.0202"
"1204","0","0.5","8","1","0.5","0.1","0.25","1","""random_rep""","180","0.9","0.005","450","0.3113","0.1085","0.0841"
"1193","0","0.5","16","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","150","0.9","0.005","450","0.9425","0.3235","0.2896"
"1207","0","0.5","1","1","0.5","0.1","0.25","2","""random_rep""","180","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1208","0","0.5","2","1","0.5","0.1","0.25","2","""random_rep""","180","0.9","0.005","450","0.008","0.0031","0.0019"
"1209","0","0.5","4","1","0.5","0.1","0.25","2","""random_rep""","180","0.9","0.005","450","0.0537","0.0181","0.0155"
"1210","0","0.5","8","1","0.5","0.1","0.25","2","""random_rep""","180","0.9","0.005","450","0.1183","0.0421","0.0298"
"1199","0","0.5","16","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","150","0.9","0.005","450","0.8894","0.3049","0.2659"
"1205","0","0.5","16","1","0.5","0.1","0.25","1","""random_rep""","180","0.9","0.005","450","0.9894","0.331","0.3175"
"1213","0","0.5","1","1","0.5","0.1","0.25","3","""random_rep""","180","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1211","0","0.5","16","1","0.5","0.1","0.25","2","""random_rep""","180","0.9","0.005","450","0.8176","0.288","0.2265"
"1214","0","0.5","2","1","0.5","0.1","0.25","3","""random_rep""","180","0.9","0.005","450","0.007","0.0025","0.0022"
"1215","0","0.5","4","1","0.5","0.1","0.25","3","""random_rep""","180","0.9","0.005","450","0.0829","0.0308","0.0237"
"1216","0","0.5","8","1","0.5","0.1","0.25","3","""random_rep""","180","0.9","0.005","450","0.2404","0.0864","0.0688"
"1182","0","0.5","32","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","150","0.9","0.005","450","0.9961","0.3339","0.3344"
"1219","0","0.5","1","1","0.5","0.1","0.25","4","""random_rep""","180","0.9","0.005","450","1.0E-4","0","0"
"1220","0","0.5","2","1","0.5","0.1","0.25","4","""random_rep""","180","0.9","0.005","450","0.0052","0.0022","0.0012"
"1221","0","0.5","4","1","0.5","0.1","0.25","4","""random_rep""","180","0.9","0.005","450","0.0528","0.018","0.0134"
"1194","0","0.5","32","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","150","0.9","0.005","450","0.9936","0.3325","0.3282"
"1217","0","0.5","16","1","0.5","0.1","0.25","3","""random_rep""","180","0.9","0.005","450","0.8395","0.2981","0.2345"
"1222","0","0.5","8","1","0.5","0.1","0.25","4","""random_rep""","180","0.9","0.005","450","0.2011","0.0735","0.0452"
"1225","0","0.5","1","1","0.5","0.1","0.25","5","""random_rep""","180","0.9","0.005","450","1.0E-4","0","0"
"1226","0","0.5","2","1","0.5","0.1","0.25","5","""random_rep""","180","0.9","0.005","450","0.0069","0.0017","0.0024"
"1227","0","0.5","4","1","0.5","0.1","0.25","5","""random_rep""","180","0.9","0.005","450","0.0872","0.0295","0.0236"
"1228","0","0.5","8","1","0.5","0.1","0.25","5","""random_rep""","180","0.9","0.005","450","0.0527","0.0177","0.0093"
"1200","0","0.5","32","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","150","0.9","0.005","450","0.9984","0.332","0.3362"
"1223","0","0.5","16","1","0.5","0.1","0.25","4","""random_rep""","180","0.9","0.005","450","0.816","0.283","0.2286"
"1231","0","0.5","1","1","0.5","0.1","0.25","6","""random_rep""","180","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1232","0","0.5","2","1","0.5","0.1","0.25","6","""random_rep""","180","0.9","0.005","450","0.0091","0.0032","0.0021"
"1229","0","0.5","16","1","0.5","0.1","0.25","5","""random_rep""","180","0.9","0.005","450","0.5329","0.1848","0.1376"
"1233","0","0.5","4","1","0.5","0.1","0.25","6","""random_rep""","180","0.9","0.005","450","0.0565","0.0206","0.0129"
"1188","0","0.5","32","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","150","0.9","0.005","450","0.9973","0.3325","0.331"
"1234","0","0.5","8","1","0.5","0.1","0.25","6","""random_rep""","180","0.9","0.005","450","0.3599","0.1213","0.1071"
"1237","0","0.5","1","1","0.5","0.1","0.25","7","""random_rep""","180","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1238","0","0.5","2","1","0.5","0.1","0.25","7","""random_rep""","180","0.9","0.005","450","0.0089","0.003","0.0022"
"1239","0","0.5","4","1","0.5","0.1","0.25","7","""random_rep""","180","0.9","0.005","450","0.0996","0.0335","0.028"
"1240","0","0.5","8","1","0.5","0.1","0.25","7","""random_rep""","180","0.9","0.005","450","0.1327","0.0478","0.0333"
"1235","0","0.5","16","1","0.5","0.1","0.25","6","""random_rep""","180","0.9","0.005","450","0.9855","0.3269","0.3209"
"1206","0","0.5","32","1","0.5","0.1","0.25","1","""random_rep""","180","0.9","0.005","450","0.9874","0.331","0.3155"
"1243","0","0.5","1","1","0.5","0.1","0.25","8","""random_rep""","180","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1241","0","0.5","16","1","0.5","0.1","0.25","7","""random_rep""","180","0.9","0.005","450","0.9766","0.3294","0.31"
"1245","0","0.5","4","1","0.5","0.1","0.25","8","""random_rep""","180","0.9","0.005","450","0.0789","0.0282","0.0213"
